item_id,title,Recomendados
282100,Fearless Fantasy,"['Army of Tentacles: (Not) A Cthulhu Dating Sim: Black GOAT of the Woods Edition', ""It's time to get out from the solar system"", 'Never Ending Night', 'Army of Tentacles: OST', ""Warriors' Wrath""]"
252550,Qbeh-1: The Atlas Cube,"['ZeGame', 'Bottle: Pilgrim', 'Refunct', 'Drizzlepath', 'Dear Esther: Landmark Edition']"
268520,Orc Attack: Flatulent Rebellion,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
244450,Men of War: Assault Squad 2,"['Men of War: Assault Squad', 'Men of War™', 'Wargame: Red Dragon', 'Company of Heroes 2', 'Company of Heroes - Legacy Edition']"
299170,Vault Cracker,"['Vault Cracker', ""Where Angels Cry: Tears of the Fallen (Collector's Edition)"", ""Small Town Terrors Pilgrim's Hook Collector's Edition"", 'Escape The Museum', 'Adventure Chronicles: The Search For Lost Treasure']"
299180,Millionaire Manor,"['Drawn®: The Painted Tower', 'Midnight Mysteries 3: Devil on the Mississippi', 'Millionaire Manor', ""House of 1000 Doors: The Palm of Zoroaster Collector's Edition"", 'Evil Pumpkin: The Lost Halloween']"
294720,Putt-Putt® and Fatty Bear's Activity Pack,"[""Putt-Putt® and Pep's Balloon-o-Rama"", 'Spy Fox 3 ""Operation Ozone""', 'Big Thinkers 1st Grade', 'ABC Coloring Town', ""Pajama Sam's Lost &amp; Found""]"
294670,Putt-Putt® Travels Through Time,"['Putt-Putt® Joins the Parade', ""Fatty Bear's Birthday Surprise"", 'Freddi Fish 2: The Case of the Haunted Schoolhouse', ""Putt-Putt® and Pep's Balloon-o-Rama"", 'Spy Fox 3 ""Operation Ozone""']"
296450,Graviteam Tactics: Volokonovka 1942,"['Empire: Total War™ - The Warpath Campaign', 'East India Company: Privateer', 'Hearts of Iron III: Soviet Infantry Pack DLC', 'Napoleon: Total War™ - Coalition Battle Pack', 'Gain Ground™']"
281601,Agarest Zero - DLC Bundle #2,"['Agarest Zero - DLC Bundle #3', 'Agarest 2 - Bundle #1', 'Agarest 2 - Bundle #3', 'Agarest 2 - Bundle #5', 'Agarest 2 - Bundle #8']"
300910,Monster Challenge Circus,"['Aliens vs. Predator Swarm Map Pack', 'Coniclysm', 'Kane &amp; Lynch 2: The Doggie Bag', 'Kane &amp; Lynch 2: Multiplayer Masks Pack', 'Kane &amp; Lynch 2: Alliance Weapon Pack']"
292260,"Spy Fox 3 ""Operation Ozone""","['Spy Fox 3 ""Operation Ozone""', ""Pajama Sam's Lost &amp; Found"", 'Spy Fox In: Hold the Mustard', 'Freddi Fish 5: The Case of the Creature of Coral Cove', 'Spy Fox In: Cheese Chase']"
292800,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,"[""Putt-Putt® and Pep's Dog on a Stick"", 'Spy Fox 2 ""Some Assembly Required""', 'Putt-Putt® Joins the Circus', 'Freddi Fish 2: The Case of the Haunted Schoolhouse', 'Freddi Fish 3: The Case of the Stolen Conch Shell']"
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,"[""Putt-Putt®: Pep's Birthday Surprise"", 'Putt-Putt® Joins the Circus', 'Putt-Putt® Enters the Race', ""Pajama Sam 2: Thunder and Lightning Aren't So Frightening"", ""Putt-Putt® and Pep's Dog on a Stick""]"
301190,Frederic: Resurrection of Music,"['Frederic: Evil Strikes Back', ""Frederic: Resurrection of Music Director's Cut"", 'Aaero', 'Inside My Radio', 'QbQbQb']"
300510,Them - The Summoning,"['Castle: Never Judge a Book by its Cover', ""Black Viper: Sophia's Fate"", 'Hidden Object Bundle 4 in 1', 'Hidden Object 6-in-1 bundle', 'Hidden Mysteries: Titanic']"
301150,The Treasures of Montezuma 4,"['The Treasures of Montezuma 3', 'Fade Away', 'Hero of Many', 'HardCube Soundtrack', 'The Flying Turtle Jewel Quest']"
277510,Shiny The Firefly,"['ANKI', 'Adam and Eve: The Game - Chapter 1', ""Mini's Magic World"", 'Inverted', 'Adventures Of Fluzz']"
271850,Men of War: Assault Squad 2 - Deluxe Edition upgrade,"['Men of War: Assault Squad 2 - Deluxe Edition upgrade', 'Independence War™ Deluxe Edition', 'Iron Sky Invasion: Deluxe Content', 'Steel Division: Normandy 44 - Deluxe Edition Upgrade Pack', 'Subwar 2050']"
279520,Rage Runner,"['Quantum Rush Champions', 'FLASHOUT 2', 'Hard Rock Zombie Truck', 'Sphere Complex', 'QUBE: Against the Qlock']"
290990,Flower Shop: Summer In Fairbrook,"['1931: Scheherazade at the Library of Pergamum', 'Fading Hearts', 'Always Remember Me', 'True Love ～Confide to the Maple～', 'Infinite Game Works Episode 0']"
293880,Dark Scavenger,"['Monster Loves You!', 'Hostil', '80 Days', 'Affairs of the Court: Choice of Romance', 'Choice of the Pirate']"
279540,Pretentious Game,"['Ancients of Ooga', 'EGO PROTOCOL', 'Vertigo Void', 'Cublast HD', 'SolarGun']"
299240,Transistor: Original Soundtrack,"['Gorescript - Original Soundtrack', 'Bastion: Original Soundtrack', 'Blast-off Original Soundtrack', 'Hotline Miami Soundtrack', 'NieR:Automata™ - 3C3C1D119440927']"
297150,QUALIA 3: Multi Agent Soundtrack,"['Orbitality', 'The Maw: River Redirect', 'The Maw: Brute Force', 'Aaaaa! - Brutal Concussion', 'A.R.E.S.: Berzerker Suit']"
248570,Toribash,"['Heroes of Dire', 'Atlas Reactor', 'Leviathan: Warships', 'Future Wars', 'Immortal Empire']"
290460,Legionwood 2: Rise of the Eternal's Realm - Director's Cut,"['Deadly Sin 2', 'Aveyond 3-3: The Lost Orb', 'Barter Empire', 'Remnants Of Isolation', 'Heroes of Legionwood']"
300540,Sweet Lily Dreams,"['Aveyond 3-2: Gates of Night', ""Gaia's Melody: Echoed Melodies"", ""Celia's Quest"", 'Aveyond 3-1: Lord of Twilight', 'The Clans - Saga of the Twins']"
266030,DRAKERZ-Confrontation,"['Astral Heroes', 'Cabals: Card Blitz', 'Cards and Castles', 'Spellweaver', 'Forgotten Myths CCG']"
294310,DRAKERZ-Confrontation : 12 virtual BOOSTERS,"['DRAKERZ-Confrontation : 36 virtual BOOSTERS', 'Intruder Alert: Ixian Operations', 'Deckbound Heroes (Open Beta)', 'Heroes of Civilizations - Enciclopedia Pack', ""Insidia - Founder's Pack""]"
294311,DRAKERZ-Confrontation : 36 virtual BOOSTERS,"['DRAKERZ-Confrontation : 36 virtual BOOSTERS', 'Intruder Alert: Ixian Operations', 'Deckbound Heroes (Open Beta)', 'Heroes of Civilizations - Enciclopedia Pack', ""Insidia - Founder's Pack""]"
299820,Paradigm Shift,"['Last Half of Darkness - Society of the Serpent Moon', '15 Days', 'The Pit And The Pendulum', 'Ghostdream', 'Shiver']"
290040,Retro Game Crunch,"['Battle Knights', 'Omega Strike', 'Inexistence', ""Tobe's Vertical Adventure"", 'Jet Gunner']"
292981,Crusader Kings II: Persian Portraits,"['Jagged Alliance: Back in Action DLC: Urban Specialist Kit', 'Crusader Kings II: Persian Portraits', 'Tropico 5 - Generalissimo', 'Tropico 5 - Gone Green', 'Tropico 5 - Supervillain']"
297790,Euro Truck Simulator 2 - Metallic Paint Jobs Pack,"['Euro Truck Simulator 2 - Metallic Paint Jobs Pack', 'Euro Truck Simulator 2 - Flip Paint Designs', 'Euro Truck Simulator 2 - Polish Paint Jobs Pack', 'Euro Truck Simulator 2 - Canadian Paint Jobs Pack', 'Euro Truck Simulator 2 - German Paint Jobs Pack']"
302460,I Am Vegend - Zombiegeddon,"['28 Waves Later', 'Rage Against The Zombies', 'Zombie Birds First Encounter Halloween', 'Boneless Zombie', 'Luxor Amun Rising']"
289240,Perimeter: Emperor's Testament,"['Warfare', ""Perimeter: Emperor's Testament"", 'Chronostorm: Siberian Border', 'Highland Warriors', 'Onimod Land']"
293860,White Noise Online,"['White Noise 2 - Corey &amp; Shaira', 'White Noise 2', 'The Music Machine', 'The Moon Sliver', 'Eleusis']"
289180,A.I.M.2 Clan Wars,"['Firefighters 2014', 'The Signal From Tölva', 'Fallout 4 Far Harbor', 'Fallout: New Vegas', 'Fallout 3']"
261110,Killer is Dead - Nightmare Edition,"['DmC: Devil May Cry', 'Devil May Cry 4', 'Devil May Cry® 3 Special Edition', 'Marlow Briggs and the Mask of Death', 'Castlevania: Lords of Shadow – Ultimate Edition']"
245620,Tropico 5,"['The Guild II Renaissance', 'Grand Ages: Medieval', 'Stronghold 3 Gold', 'Stronghold Crusader 2', 'Tropico 3']"
272990,GAUGE,"['Fluttabyes', 'Rhythm Zone Tornado Visualizer DLC', 'Rhythm Zone DJ Table Visualizer DLC', 'Trino', 'Atooms to Moolecules Demo']"
301700,Numba Deluxe,"['Mahjongg Investigations: Under Suspicion', 'Mahjong Quest Collection', 'Roogoo', 'Columns™ III', 'Cranky Cat']"
301200,Frederic: Evil Strikes Back,"['Frederic: Evil Strikes Back', ""Frederic: Resurrection of Music Director's Cut"", 'Aaero', 'Inside My Radio', 'QbQbQb']"
301690,Cobi Treasure Deluxe,"['Cobi Treasure Deluxe', 'Travel Riddles: Trip To India', 'Ricky Raccoon', 'Travel Riddles: Trip To Greece', 'Travel Riddles: Trip To Italy']"
285050,Showtime!,"['Supreme: Pizza Empire', 'Arcadecraft', 'Ant War: Domination', 'Multishop Tycoon Deluxe', 'Restaurant Empire II']"
279560,Dracula 4 and  5 - Special Steam Edition,"['RHEM IV: The Golden Fragments SE', 'Dracula Origin', 'Rituals', 'Starship Titanic', 'The Search']"
279622,Europa Universalis IV: Trade Nations Unit Pack,"['Tropico 4: Junta Military DLC', 'Tropico 4: Plantador DLC', 'Tropico 4: Modern Times', 'Airline Tycoon 2: Honey Airlines DLC', 'Tropico 4: Pirate Heaven DLC']"
279620,Expansion - Europa Universalis IV: Wealth of Nations,"['Expansion - Europa Universalis IV: Wealth of Nations', 'Expansion - Europa Universalis IV: El Dorado', 'Expansion - Europa Universalis IV: Rights of Man', 'Europa Universalis IV: Sabaton Soundtrack', 'Crusader Kings II: Saxon Unit Pack']"
279621,Europa Universalis IV: Muslim Ships Unit Pack,"['Tropico 4: Junta Military DLC', 'Tropico 4: Plantador DLC', 'Tropico 4: Modern Times', 'Airline Tycoon 2: Honey Airlines DLC', 'Tropico 4: Pirate Heaven DLC']"
304400,Arma 3 DLC Bundle 1,"['Arma 3 Marksmen', 'CTU: Counter Terrorism Unit', 'Arma 3 Zeus', 'Arma 3 Karts', 'Arma 3 Helicopters']"
291473,RPG Maker VX Ace - Royal Tiles Resource Pack,"['RPG Maker VX Ace - Samurai Classics Music Resource Pack', 'RPG Maker VX Ace - Tyler Warren RTP Redesign 1', ""RPG Maker VX Ace - Valentine's Tile Pack"", 'RPG Maker VX Ace - Wild Steam Resource Pack', 'RPG Maker VX Ace - Wild West Music Variety Pack']"
288520,Arma 3 Karts,"['Arma 3 DLC Bundle 1', 'Arma 3 Marksmen', 'Arma 3 Zeus', 'Carmageddon: Max Damage', 'Drift Horizon Online']"
294750,Anomaly Defenders,"['Anomaly Warzone Earth Mobile Campaign', 'Anomaly Korea', 'Sentinel 3: Homeworld', 'Sentinel 4: Dark Star', 'Harvest: Massive Encounter']"
303940,CAPSULE,"['Your Star', 'Fleeting Ages', 'Habitus', 'Just Alone', ""The Vanishing of Ethan Carter - Collector's Edition Upgrade""]"
244950,Where is my Heart?,"['Kitty Kitty Boing Boing: the Happy Adventure in Puzzle Garden!', 'In The Shadows', 'Replay - VHS is not dead', 'Happy Birthday, Bernard', 'Leo’s Fortune - HD Edition']"
301180,Euro Truck Simulator 2 - Flip Paint Designs,"['Euro Truck Simulator 2 - Metallic Paint Jobs Pack', 'Euro Truck Simulator 2 - Flip Paint Designs', 'Euro Truck Simulator 2 - Polish Paint Jobs Pack', 'Euro Truck Simulator 2 - Canadian Paint Jobs Pack', 'Euro Truck Simulator 2 - German Paint Jobs Pack']"
286380,Strata,"['Everyday Genius: SquareLogic', 'UniOne', 'Zenza', 'Puzzler World 2', 'Scarab Tales']"
288650,HTR+ Slot Car Simulation,"['STCC - The Game 1 - Expansion Pack for RACE 07', 'STCC The Game 2 – Expansion Pack for RACE 07', 'RETRO – Expansion Pack for RACE 07', 'HTR+ Slot Car Simulation', 'Aquadelic GT']"
294690,Putt-Putt® Joins the Circus,"['Freddi Fish 3: The Case of the Stolen Conch Shell', ""Putt-Putt®: Pep's Birthday Surprise"", 'Pajama Sam 3: You Are What You Eat From Your Head To Your Feet', 'Putt-Putt® Enters the Race', ""Pajama Sam 2: Thunder and Lightning Aren't So Frightening""]"
293920,Spirited Heart Deluxe,"['1931: Scheherazade at the Library of Pergamum', 'Pastry Lovers', 'Backstage Pass', 'Lucky Rabbit Reflex!', 'dUpLicity ~Beyond the Lies~']"
281602,Agarest Zero - DLC Bundle #3,"['Agarest Zero - DLC Bundle #3', 'Agarest 2 - Bundle #1', 'Agarest 2 - Bundle #3', 'Agarest 2 - Bundle #5', 'Agarest 2 - Bundle #8']"
304491,El Adventurer Pack 2.0,"['Gems of War - Demon Hunter Bundle', 'Tiles &amp; Tales', 'Dungeon Fighter Online: Play More Pack', 'Trove - Infinium Chef Pack', 'Trove - Mega Menagerie Pack']"
295630,Defense Zone 2,"['Defense Zone 2', ""In The Dead Of Night - Urszula's Revenge"", 'REDCON', 'Rabbit Island', 'Nanuleu']"
285110,GearCity,"['Automobile Tycoon', '1953: NATO vs Warsaw Pact', 'War on Folvos', '50 years', 'Teal']"
242760,The Forest,"['Age of Survival', 'FarSky', 'Alone in the Dark', 'Dying Light', 'Savage Lands']"
302470,Battle Mages,"['Warlords Battlecry III', 'Locoland', 'SpellForce 2 - Demons of the Past', 'WizardCraft', 'SpellForce 2: Faith in Destiny']"
259041,State of Decay - Lifeline,"['State of Decay - Breakdown', 'State of Decay', 'State of Decay: YOSE', 'The Withering', 'S.T.A.L.K.E.R.: Call of Pripyat']"
290770,The Fall,"['Republique', 'Ghost 1.0', 'STASIS', 'Waking Mars', 'Technobabylon']"
301250,SPORT1 Live : Duel,"['Super Blackjack Battle 2 Turbo Edition - The Card Warriors', 'Premium Pool Arena', 'Hippo Sports', 'Autumn Park Mini Golf', 'TableTop Cricket']"
301360,Kill Fun Yeah,"['MilitAnt', 'Bell Ringer', 'Booster Trooper', 'Bad Bots', 'Action Henk']"
283020,The Campaign Series: Fall Weiss,"['Army General', 'Tank Battle: North Africa', 'Command Ops 2: Ride of the Valkyries Vol. 3', 'Frontline : Road to Moscow', 'Unity of Command - Red Turn DLC']"
303410,Dysan the Shapeshifter,"['The Adventures of Tree', 'Ludoria', 'Blue Horizon', 'Two Worlds II - Pirates of the Flying Fortress', 'Fallout New Vegas: Honest Hearts']"
270510,EPOCH,"[""Yar's Revenge"", 'Hyper Fighters', 'Machine Gun Train Run', 'IS Defense', 'The Juicer']"
303730,Eador. Masters of the Broken World - Allied Forces,"['Defense Grid: Resurgence Map Pack 1', 'AI War: Light of the Spire', 'Frozen Synapse: Soundtrack', 'Sins of a Solar Empire®: Rebellion - Original Soundtrack', 'Spectromancer: Gathering of Power']"
284770,Enigmatis 2: The Mists of Ravenwood,"['Enigmatis: The Ghosts of Maple Creek', 'Crime Secrets: Crimson Lily', '9 Clues: The Secret of Serpent Creek', 'Left in the Dark: No One on Board', 'Time Mysteries: Inheritance - Remastered']"
306200,The Happy Hereafter,"['Bridge!', ""Campgrounds: The Endorus Expedition Collector's Edition"", ""New Yankee in Santa's Service"", ""New Yankee in King Arthur's Court 2"", 'Chess3D']"
279260,Richard &amp; Alice,"['The Raven - Legacy of a Master Thief', ""Murder In Tehran's Alleys 1933"", 'The Slaughter: Act One', 'Dead Synchronicity: Tomorrow Comes Today', 'Moebius: Empire Rising']"
249610,Galactic Arms Race,"['Beyond Gravity', 'Pixel Space', 'Nebula Nuker', 'SPACE BATTLE: Humanity', 'Space Ark']"
247730,Nether: Resurrected,"['Miscreated', 'DayZ', 'No More Room in Hell', 'sZone-Online', 'Survival: Postapocalypse Now']"
293940,Kill The Bad Guy,"['Rising Storm 2: Vietnam - Digital Deluxe', 'Rising Storm 2: Vietnam - Pulling Rank Cosmetic DLC', 'OMG Zombies!', 'Demolition Inc.', 'Besiege']"
205090,BIT.TRIP FLUX,"['Writers', ""Fly O'Clock"", 'Mad Age &amp; This Guy', 'Super Blue Fighter', 'Chiptune Champion']"
263120,Ludwig,"['S.O.R.S', 'Orwell Original Soundtrack', 'Geo', 'Holy Potatoes! We’re in Space?! Soundtrack', 'Cognizant Protocol']"
261530,Lifeless Planet Premier Edition,"[""Everybody's Gone to the Rapture"", 'Valley', 'Phoning Home', 'ALONE IN SPACE', 'INFRA']"
301460,Electronic Super Joy: Groove City,"['Necrosphere', 'DYE', 'Dispersio', 'BLEAK: Welcome to Glimmer', 'Mutant Mudds Deluxe']"
251020,Railroad X,"['Train Simulator: Pacific Surfliner® LA - San Diego Route', 'Railroad X', 'Train Simulator: North Jersey Coast Line Route Add-On', 'Train Simulator: Feather River Canyon Route Add-On', 'Train Sim World®: Rapid Transit']"
267680,US Diesel Locomotives - Set 1,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
275170,US Diesel Locomotives - Set 2,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
268750,Magicite,"['Roguelands', 'Risk of Rain', 'UnEpic', 'Vagante', 'Caveblazers']"
286360,Shadows on the Vatican Act I: Greed,"['Shadows on the Vatican Act II: Wrath', 'Black Mirror I', 'Bayou Island - Point and Click Adventure', 'Black Mirror II', 'The Whispered World Special Edition']"
301740,Castle: Never Judge a Book by its Cover,"['Castle: Never Judge a Book by its Cover', ""Black Viper: Sophia's Fate"", 'Hidden Object Bundle 4 in 1', 'Hidden Object 6-in-1 bundle', 'Hidden Mysteries: Titanic']"
281750,Munin,"['BOOR', 'Alexia Crow and the Cave of Heroes', 'Lucidity™', 'Ayo: A Rain Tale', 'Final Dusk']"
305780,Echo of the Wilds,"[""Don't Starve: Reign of Giants"", 'Subterrain', 'Lakeview Cabin Collection', ""Lone Survivor: The Director's Cut"", ""Don't Starve Together""]"
270570,Reversion - The Escape (1st Chapter),"['The Knobbly Crook: Chapter I - The Horse You Sailed In On', 'Missing Translation', 'Sisyphus Reborn', 'The Old Tree', 'The Secret of Tremendous Corporation']"
256190,Enemy Front,"['Medal of Honor: Airborne', 'Call of Duty: United Offensive', 'Heroes &amp; Generals', ""Brothers in Arms: Hell's Highway™"", 'Rising Storm Game of the Year Edition']"
262900,Smooth Operators,"['Ant War: Domination', 'Multishop Tycoon Deluxe', 'Trimmer Tycoon', 'Pizza Express', 'Lobster Empire']"
302290,Infinite Game Works Episode 0,"['Humanity Must Perish', 'OASE - Other Age Second Encounter', 'Short Stories Collection of Class Tangerine', 'Anime Studio Simulator', 'Cycle (轮回)']"
297490,Spy Chameleon - RGB Agent,"['The Seeker', 'Metrocide', 'Light It ~ てらし鬼 ~', 'Dynamite Jack', 'Ninja Stealth - Supporter Edition']"
303790,Faery - Legends of Avalon,"['- Occult Raise -', 'WORLD OF FINAL FANTASY®', 'Mugen Souls', 'Divinity: Original Sin 2', 'Blackguards 2']"
280040,A Wizard's Lizard,"['bit Dungeon II', 'Unexplored', 'Crypt of the Serpent King', 'Our Darker Purpose', 'Diehard Dungeon']"
263040,Bot Colony,"['Escape Machines', 'Besiege', 'All Guns On Deck', 'Fringes of the Empire', 'Wild Wolf']"
223830,Xenonauts,"['Legions of Steel', 'Jagged Alliance 2 - Wildfire', 'X-COM: Terror From the Deep', 'UFO: Extraterrestrials Gold', 'Star Hammer: The Vanguard Prophecy']"
307640,Stick RPG 2: Director's Cut,"['Oracle', 'Oceanhorn: Monster of Uncharted Seas', 'Wanderlust', 'The Lost Valley', 'Hiking Simulator 2017']"
307090,Fancy Skulls,"['SUPERHOT: MIND CONTROL DELETE', ""Botlike - a robot's rampage"", 'Moonstrider', 'Switchcars', 'FranknJohn']"
307390,Canyon Capers - Rio Fever,"['Lighthockey', 'Dolphin Up', 'Impossiball', 'Air Hockey', 'REPULSE: Galactic Rivals']"
298280,XenoRaptor,"['CountDown', 'Omega One', 'Really Big Sky', 'Trigonarium', 'Tachyon Project']"
292930,Black Mirror I,"['Black Mirror II', 'Black Mirror III', 'Shadows on the Vatican Act I: Greed', 'Syberia', 'Gabriel Knight: Sins of the Fathers 20th Anniversary Edition']"
303470,Rush for Glory,"['Commando Jack', 'Robowars', 'Kaiju Panic', 'Alien Invasion Tower Defense', 'Spoids']"
304290,Heroes Rise: The Hero Project,"['Heroes Rise: HeroFall', 'Heroes Rise: The Prodigy', 'Psy High', 'Mecha Ace', 'Choice of the Deathless']"
297100,Beyond Space Remastered Edition,"['Star Trek™: Starfleet Academy', 'Project Freedom', 'The Tomorrow War', 'Parkan 2', 'Star Trek™ : 25th Anniversary']"
300320,The Few,"['Company of Heroes 2 - Victory at Stalingrad Mission Pack', 'The Few', 'Across the Rhine', 'Company of Heroes 2 - Ardennes Assault: Fox Company Rangers', 'Russian Front']"
222570,GP20 Burlington Northern Add-on Livery,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
